Level,FieldOfStudyId,ChangeFrac,NormalizedName,PID
3.0,2777222312.0,0.1031031031031031,neocortex,5645
4.0,85714458.0,0.2857142857142857,medium spiny neuron,5645
5.0,53728453.0,0.3333333333333333,stx1a,5645
0.0,41008148.0,0.1,computer science,348619
1.0,126255220.0,0.30238726790450926,mathematical optimization,348619
2.0,37404715.0,0.07246376811594203,dynamic programming,348619
3.0,170131372.0,0.18699186991869918,stochastic control,348619
4.0,156495379.0,0.42857142857142855,universally measurable set,348619
5.0,162344956.0,0.25,martingale representation theorem,348619
0.0,33923547.0,0.315406162464986,mathematics,234766
1.0,121684516.0,0.09332516840171465,computer graphics images,234766
2.0,90119067.0,0.04739155749636099,polynomial,234766
3.0,18945957.0,0.09451219512195122,graphics hardware,234766
4.0,184585634.0,0.0873684210526316,bounding volume,234766
5.0,78687567.0,0.06666666666666667,cuda pinned memory,234766
0.0,185592680.0,0.1573033707865169,chemistry,97549
1.0,178790620.0,0.09848484848484848,organic chemistry,97549
2.0,2777463227.0,0.08333333333333333,acetonitrile,97549
3.0,106773901.0,0.06910977242302543,transition metal,97549
4.0,2776361791.0,0.1590909090909091,monoxide,97549
5.0,2992350573.0,0.5,double carbonylation,97549
0.0,185592680.0,0.1348973607038123,chemistry,67764
1.0,184779094.0,0.2528604118993135,atomic physics,67764
2.0,86025842.0,0.06892327530625403,electronic structure,67764
3.0,2781442258.0,0.1398481973434535,ab initio,67764
4.0,178429038.0,0.36363636363636365,valence bond theory,67764
5.0,16653646.0,0.42857142857142855,theoretical chemistry,67764
0.0,33923547.0,0.08333333333333333,mathematics,93431
1.0,77805123.0,0.2774193548387096,social psychology,93431
2.0,204017024.0,0.09836065573770492,optimism,93431
3.0,2776325391.0,0.125,motivated reasoning,93431
4.0,1602351.0,1.0,health belief model,93431
0.0,192562407.0,0.21383154777458407,materials science,59121
1.0,179104552.0,0.10263288623944361,inorganic chemistry,59121
2.0,515602321.0,0.034868421052631576,cobalt,59121
3.0,2777954637.0,0.039645390070921986,propene,59121
4.0,2777402863.0,0.10526315789473684,anatase,59121
5.0,44710219.0,0.0,chain termination,59121
0.0,41008148.0,0.041666666666666664,computer science,49247
1.0,180747234.0,0.19172297297297297,cognitive psychology,49247
2.0,169900460.0,0.06848821281810973,cognition,49247
3.0,96199812.0,0.17647058823529413,mental representation,49247
4.0,107344746.0,0.5,ingroups and outgroups,49247
5.0,2992975276.0,1.0,cultural background,49247
0.0,121332964.0,0.04557199906037113,physics,169683
1.0,44870925.0,0.0513631937682571,astrophysics,169683
2.0,98444146.0,0.0540278792112533,galaxy,169683
3.0,33024259.0,0.062262443438914024,redshift,169683
4.0,69672822.0,0.13645382395382397,reionization,169683
5.0,56181872.0,0.1,specific relative angular momentum,169683
0.0,185592680.0,1.0,chemistry,667322
1.0,159985019.0,1.0,composite material,667322
2.0,69990965.0,0.5,electrical resistivity and conductivity,667322
3.0,15920480.0,0.3333333333333333,copolymer,667322
4.0,2777566558.0,1.0,styrene,667322
5.0,84687054.0,0.75,ionic polymerization,667322
0.0,86803240.0,0.48268398268398266,biology,66008
1.0,171250308.0,0.113384484228474,nanotechnology,66008
2.0,2779281246.0,0.11215783860646997,peptide,66008
3.0,195616568.0,0.0665040650406504,epitope,66008
4.0,2776471321.0,0.11904761904761904,peptide library,66008
5.0,2780227090.0,0.15384615384615385,alanine scanning,66008
0.0,127313418.0,0.1,geology,203701
1.0,44870925.0,0.08980213089802136,astrophysics,203701
2.0,150846664.0,0.14285714285714285,stars,203701
3.0,41074950.0,0.09375,radial velocity,203701
4.0,37119246.0,0.16154521510096578,dwarf galaxy,203701
5.0,201051825.0,0.2807017543859649,surface brightness fluctuation,203701
0.0,86803240.0,0.031746031746031744,biology,750729
1.0,6557445.0,0.1267605633802817,agronomy,750729
2.0,53565203.0,0.09559884559884561,species richness,750729
3.0,62648534.0,0.10779220779220779,species diversity,750729
4.0,87463083.0,0.2727272727272727,species area curve,750729
5.0,4229131.0,0.75,gamma diversity,750729
0.0,185592680.0,0.15517241379310343,chemistry,351337
1.0,43617362.0,0.22916666666666663,chromatography,351337
2.0,2779915274.0,0.06818181818181818,extracorporeal,351337
3.0,2908846143.0,0.09375,heparinase,351337
4.0,2777093645.0,0.2222222222222222,cyanogen bromide,351337
5.0,2781181889.0,1.0,heparin lyase,351337
0.0,15744967.0,0.08535940803382666,psychology,48144
1.0,169760540.0,0.2606728866270851,neuroscience,48144
2.0,73181058.0,0.1469286829776158,schizophrenia,48144
3.0,67018056.0,0.06862745098039216,nmda receptor,48144
4.0,120750228.0,0.09987195902688861,dopamine receptor d1,48144
5.0,196436469.0,0.5,suppression subtractive hybridization,48144
0.0,86803240.0,0.0,biology,529543
1.0,78458016.0,0.0818181818181818,evolutionary biology,529543
2.0,2780244103.0,0.08937017674881752,crataegus,529543
3.0,2776992364.0,0.08110367892976589,tephritidae,529543
4.0,85721925.0,0.08954393770856507,population genetics,529543
5.0,66278959.0,0.2413793103448276,heteropatric speciation,529543
0.0,185592680.0,0.018181818181818188,chemistry,84975
1.0,71240020.0,0.14666666666666667,stereochemistry,84975
2.0,161790260.0,0.19657718120805368,catalysis,84975
3.0,2778918659.0,0.14285714285714285,phospholipid,84975
4.0,90208660.0,0.2222222222222222,sn1 reaction,84975
5.0,2781172473.0,1.0,dipalmitoylphosphatidylcholine,84975
0.0,121332964.0,0.0,physics,235477
1.0,109214941.0,0.18746726034573075,particle physics,235477
2.0,186453547.0,0.08601038502143796,neutrino,235477
3.0,1924353.0,0.225,elastic scattering,235477
4.0,176616139.0,0.21549295774647886,quark model,235477
5.0,87715591.0,0.3076923076923077,w and z bosons,235477
0.0,185592680.0,0.0,chemistry,67024
1.0,178790620.0,0.2588235294117647,organic chemistry,67024
2.0,166595027.0,0.15384615384615385,epoxy,67024
3.0,2780768313.0,0.2857142857142857,cytochrome,67024
4.0,2780472036.0,0.4,euglena gracilis,67024
5.0,2779873506.0,0.2857142857142857,ferrichrome,67024
0.0,86803240.0,0.0817477096546864,biology,57440
1.0,55493867.0,0.11551724137931034,biochemistry,57440
2.0,35753019.0,0.18706293706293706,total synthesis,57440
3.0,2777526313.0,0.08401253918495298,epothilone,57440
4.0,2908737170.0,0.2277777777777778,epothilones,57440
5.0,2909271237.0,0.33333333333333337,epothilone a,57440
0.0,86803240.0,0.09999999999999998,biology,411529
1.0,18903297.0,0.15789473684210525,ecology,411529
2.0,84766238.0,0.14116445352400409,crustacean,411529
3.0,2777235683.0,0.08491361146228404,copepod,411529
4.0,2777593447.0,0.16378066378066378,dimethylsulfoniopropionate,411529
5.0,2911070963.0,1.0,centropages hamatus,411529
0.0,121332964.0,0.06140350877192979,physics,533092
1.0,121864883.0,0.13926499032882012,statistical physics,533092
2.0,8272713.0,0.045454545454545456,stochastic process,533092
3.0,196558001.0,0.08668076109936576,turbulence,533092
4.0,182748727.0,0.22982456140350876,reynolds number,533092
5.0,77653498.0,0.2745098039215686,laminar sublayer,533092
0.0,185592680.0,0.34327834327834333,chemistry,443944
1.0,46141821.0,0.19282720074522589,nuclear magnetic resonance,443944
2.0,548442186.0,0.06349206349206349,xenon,443944
3.0,15920480.0,0.13218390804597702,copolymer,443944
4.0,2777496208.0,0.2916666666666667,mesoporous silica,443944
5.0,5913796.0,0.41666666666666663,mesoporous organosilica,443944
0.0,33923547.0,0.2583333333333333,mathematics,226868
1.0,199289684.0,0.23440860215053763,mineralogy,226868
2.0,43461449.0,0.03333333333333333,emi,226868
3.0,102130693.0,0.12874779541446207,electromagnetic induction,226868
4.0,29591298.0,0.14285714285714285,helmholtz s theorems,226868
5.0,4349628.0,0.25,hp fem,226868
0.0,185592680.0,0.13815789473684215,chemistry,190400
1.0,184779094.0,0.3308270676691729,atomic physics,190400
2.0,162356407.0,0.07575757575757576,mass spectrometry,190400
3.0,74561354.0,0.09542483660130718,excimer,190400
4.0,2777138958.0,0.375,penning ionization,190400
5.0,61001039.0,0.7647058823529411,soft laser desorption,190400
0.0,41008148.0,0.55,computer science,213468
1.0,115903868.0,0.5454545454545454,software engineering,213468
2.0,2777904410.0,0.2857142857142857,software,213468
3.0,529173508.0,0.8,software development,213468
4.0,186846655.0,0.4117647058823529,software construction,213468
5.0,54534927.0,0.11764705882352941,software requirements,213468
0.0,121332964.0,0.0,physics,3244
0.0,15744967.0,0.24187853107344626,psychology,226415
1.0,138496976.0,0.1768270944741533,developmental psychology,226415
2.0,169900460.0,0.062457912457912455,cognition,226415
3.0,158495155.0,0.11521909233176839,visual search,226415
4.0,124469403.0,0.25,procedural knowledge,226415
5.0,207054656.0,1.0,fluid and crystallized intelligence,226415
0.0,144133560.0,0.10865874363327674,business,415172
1.0,175444787.0,0.10117434507678408,microeconomics,415172
2.0,120387236.0,0.0379746835443038,spoke hub distribution paradigm,415172
3.0,199733313.0,0.09090909090909091,population density,415172
4.0,552378276.0,0.3333333333333333,strategic control,415172
5.0,4726683.0,0.07142857142857142,loss on sale of residential property,415172
0.0,127413603.0,0.15071561236752976,engineering,346893
1.0,57879066.0,0.10575867257716867,mechanics,346893
2.0,2779570065.0,0.032084719061788905,leading edge,346893
3.0,140820882.0,0.06695263897250653,vortex,346893
4.0,77576233.0,0.07446808510638298,flow separation,346893
5.0,177274176.0,0.1140819964349376,particle tracking velocimetry,346893
0.0,185592680.0,0.37676767676767686,chemistry,656758
1.0,75473681.0,0.14678030303030304,photochemistry,656758
2.0,183688256.0,0.14131054131054133,photosynthesis,656758
3.0,24840226.0,0.1406791406791407,electron transport chain,656758
4.0,26793543.0,0.12554112554112556,photophosphorylation,656758
5.0,2779515454.0,0.19122257053291536,plastoquinone,656758
0.0,185592680.0,0.03187546330615265,chemistry,68387
1.0,75473681.0,0.21794871794871792,photochemistry,68387
2.0,153642686.0,0.10150375939849623,infrared spectroscopy,68387
3.0,112887158.0,0.11904761904761904,hydrogen bond,68387
4.0,2781077158.0,0.3068181818181818,van der waals molecule,68387
5.0,125888099.0,1.0,van der waals strain,68387
0.0,33923547.0,0.06666666666666667,mathematics,69243
1.0,55493867.0,0.11904761904761904,biochemistry,69243
2.0,162356407.0,0.1052170868347339,mass spectrometry,69243
3.0,144521790.0,0.18181818181818182,simplex algorithm,69243
4.0,57734079.0,0.3020833333333333,chromatography column,69243
5.0,2910988169.0,1.0,ion trap mass spectrometry,69243
0.0,127313418.0,0.3461538461538462,geology,176703
1.0,17409809.0,0.13978494623655913,geochemistry,176703
2.0,543292547.0,0.036261989023952404,indium,176703
3.0,116862484.0,0.11523373651520104,chondrite,176703
4.0,2780609349.0,0.21666666666666665,parent body,176703
5.0,2777087947.0,0.5,octahedrite,176703
0.0,192562407.0,0.19902020820575622,materials science,62505
1.0,159467904.0,0.11161548731642189,chemical physics,62505
2.0,59789625.0,0.09663865546218488,colloid,62505
3.0,169573571.0,0.15828750981932443,raman scattering,62505
4.0,63688654.0,0.21428571428571427,mie scattering,62505
5.0,101952150.0,0.5,raman cooling,62505
0.0,185592680.0,0.01856375183194925,chemistry,66296
1.0,8010536.0,0.12213004051707504,crystallography,66296
2.0,204328495.0,0.14009874801622288,protein folding,66296
3.0,49654631.0,0.06593406593406594,shift register,66296
4.0,46449900.0,0.19047619047619047,downhill folding,66296
5.0,55615164.0,0.25,quantum superposition,66296
0.0,185592680.0,0.13858267716535433,chemistry,264605
1.0,179104552.0,0.14748643761301988,inorganic chemistry,264605
2.0,555451288.0,0.04883227176220807,uranium,264605
3.0,2780191927.0,0.09715106834936899,ferrihydrite,264605
4.0,107861141.0,0.2106060606060606,extended x ray absorption fine structure,264605
5.0,12129029.0,0.07692307692307693,groundwater discharge,264605
0.0,39432304.0,0.30000000000000004,environmental science,522608
1.0,30475298.0,0.16666666666666666,computational physics,522608
2.0,188518856.0,0.125,polarography,522608
3.0,148613510.0,0.14285714285714285,deposition,522608
4.0,144559425.0,0.5,electrochemical kinetics,522608
0.0,41008148.0,0.38725490196078427,computer science,60155
1.0,24326235.0,0.11460498960498963,electronic engineering,60155
2.0,14580979.0,0.07327327327327327,very large scale integration,60155
3.0,62907940.0,0.0847457627118644,mixed signal integrated circuit,60155
4.0,28525508.0,0.21428571428571427,analog image processing,60155
5.0,169453685.0,0.6666666666666666,central pattern generator,60155
0.0,86803240.0,0.03571428571428571,biology,301057
1.0,179104552.0,0.10759878419452888,inorganic chemistry,301057
2.0,2779074116.0,0.06153846153846154,carboxylic acid,301057
3.0,2776217839.0,0.08696340883890384,heme,301057
4.0,2779219270.0,0.23728813559322035,heme oxygenase,301057
5.0,2776253728.0,0.375,biliverdin,301057
0.0,121332964.0,0.19826839826839826,physics,69369
1.0,74650414.0,0.11405413229121435,classical mechanics,69369
2.0,49339012.0,0.046283726455116234,perturbation theory,69369
3.0,193201615.0,0.05555555555555555,triatomic molecule,69369
4.0,125277925.0,0.13978494623655913,potential energy surface,69369
5.0,47833936.0,0.37500000000000006,diffusion monte carlo,69369
0.0,192562407.0,0.051189817376867675,materials science,57022
1.0,26873012.0,0.13668278982680607,condensed matter physics,57022
2.0,513720949.0,0.04359981864893456,carbon nanotube,57022
3.0,2777619693.0,0.06144758882129947,nanotube,57022
4.0,145598152.0,0.13692946058091288,field effect transistor,57022
5.0,180936280.0,0.09423076923076924,potential applications of carbon nanotubes,57022
0.0,41008148.0,0.0,computer science,178705
1.0,65244806.0,0.0,control theory,178705
2.0,117251300.0,0.0,parametric statistics,178705
0.0,86803240.0,0.02631578947368421,biology,381297
1.0,115704247.0,0.10150375939849623,analytical chemistry,381297
2.0,8244735.0,0.044838455476753344,spin,381297
3.0,2778033763.0,0.06521739130434782,hemerythrin,381297
4.0,40567970.0,0.2,zero field splitting,381297
5.0,2909205685.0,0.8333333333333334,methane monooxygenase hydroxylase,381297
0.0,192562407.0,0.045112781954887216,materials science,351764
1.0,179104552.0,0.21666666666666667,inorganic chemistry,351764
2.0,58226133.0,0.06273148148148149,pulmonary surfactant,351764
3.0,2777787761.0,0.1,goethite,351764
4.0,107861141.0,0.2807017543859649,extended x ray absorption fine structure,351764
5.0,2909256489.0,0.5,methane monooxygenase activity,351764
0.0,185592680.0,0.21205357142857145,chemistry,460328
1.0,199289684.0,0.07859531772575251,mineralogy,460328
2.0,147368240.0,0.066309963099631,standard enthalpy of formation,460328
3.0,2780364934.0,0.1493477282950967,olivine,460328
4.0,129564387.0,0.20238095238095238,enthalpy of fusion,460328
5.0,132704077.0,0.25,enthalpy of atomization,460328
0.0,71924100.0,0.4,medicine,4735
1.0,169760540.0,0.4028169014084507,neuroscience,4735
2.0,2775858120.0,0.13847117794486213,memoria,4735
3.0,2781099131.0,0.1591140012192644,temporal lobe,4735
4.0,43729271.0,0.1772784019975031,spatial memory,4735
5.0,133051740.0,0.42857142857142855,difference due to memory,4735
0.0,39432304.0,0.0,environmental science,350857
1.0,87717796.0,0.0,environmental engineering,350857
2.0,89690796.0,0.0,radioactive waste,350857
3.0,65165184.0,0.0,photocatalysis,350857
0.0,33923547.0,0.4594594594594595,mathematics,165766
1.0,118615104.0,0.21098398169336383,discrete mathematics,165766
2.0,120373497.0,0.09978991596638656,parallel algorithm,165766
3.0,2778329001.0,0.07339449541284404,atmospheric correction,165766
4.0,203776342.0,0.15789473684210525,line graph,165766
5.0,45725084.0,0.06976744186046512,biconnected graph,165766
0.0,127413603.0,0.011204481792717089,engineering,395946
1.0,136764020.0,0.14285714285714285,world wide web,395946
2.0,8797682.0,0.04228203358638141,xml,395946
3.0,166724064.0,0.08888888888888889,ontology,395946
4.0,44986683.0,0.15,ladder logic,395946
5.0,185628590.0,0.16666666666666666,synchronized multimedia integration language,395946
0.0,41008148.0,0.04736804615713369,computer science,62831
1.0,11413529.0,0.054920620111644974,algorithm,62831
2.0,44082924.0,0.02885204210986165,order statistic,62831
3.0,55352655.0,0.05718902098460066,median filter,62831
4.0,18015164.0,0.11428571428571428,multiplicative noise,62831
5.0,54243161.0,0.09838895281933255,texture compression,62831
0.0,185592680.0,0.07692307692307693,chemistry,345515
1.0,159047783.0,0.09696969696969698,virology,345515
2.0,156695909.0,0.2,recombination,345515
3.0,54458228.0,0.13043478260869565,rna splicing,345515
4.0,41258723.0,0.16666666666666666,rna dependent rna polymerase,345515
5.0,2909062048.0,0.4,tumor virus,345515
0.0,33923547.0,0.5285714285714286,mathematics,416119
1.0,28826006.0,0.14285714285714285,applied mathematics,416119
2.0,66887028.0,0.043478260869565216,marginal cost,416119
3.0,191462741.0,0.13043478260869565,maximum likelihood sequence estimation,416119
4.0,27759463.0,0.25,cost contingency,416119
5.0,189559763.0,0.6666666666666666,likelihood principle,416119
0.0,33923547.0,0.40068329890354365,mathematics,180958
1.0,178980831.0,0.09337830640866324,pattern recognition,180958
2.0,10161872.0,0.07647160545064675,motion estimation,180958
3.0,146159030.0,0.10929497657186443,structure from motion,180958
4.0,2779558417.0,0.22580645161290322,essential manifold,180958
5.0,154804608.0,0.25,topological manifold,180958
0.0,39432304.0,0.18545454545454548,environmental science,518994
1.0,91586092.0,0.10052910052910052,atmospheric sciences,518994
2.0,29141058.0,0.12659574468085108,tropical cyclone,518994
3.0,72319357.0,0.1111111111111111,extratropical cyclone,518994
4.0,200114574.0,0.12318840579710144,vorticity,518994
5.0,166091117.0,0.2,kona storm,518994
0.0,127413603.0,0.18515607681921686,engineering,190824
1.0,24326235.0,0.08832335329341318,electronic engineering,190824
2.0,134146338.0,0.03684527393136665,electronic circuit,190824
3.0,78548338.0,0.044862338582851574,data compression,190824
4.0,63511323.0,0.13333333333333333,interleaved memory,190824
5.0,557185.0,0.12734082397003743,negative bias temperature instability,190824
0.0,185592680.0,0.3246212121212121,chemistry,54091
1.0,171250308.0,0.20897435897435898,nanotechnology,54091
2.0,155672457.0,0.11320754716981132,nanoparticle,54091
3.0,33093398.0,0.096450112637163,flavin group,54091
4.0,2778733088.0,0.2917355371900826,diene,54091
5.0,2909693496.0,1.0,bicyclomycin,54091
0.0,86803240.0,0.2703349282296651,biology,214365
1.0,153911025.0,0.2823858341099721,molecular biology,214365
2.0,104317684.0,0.1284722222222222,gene,214365
3.0,30481170.0,0.10917343526039179,chromosome,214365
4.0,122735190.0,0.14195027332040205,gene mapping,214365
5.0,159399396.0,0.2,inner cell mass,214365
0.0,127413603.0,0.09964230965763923,engineering,213479
1.0,31972630.0,0.09361955873583777,computer vision,213479
2.0,154586513.0,0.05555555555555555,tracking system,213479
3.0,78201319.0,0.125,grayscale,213479
4.0,3018413046.0,1.0,contour segmentation,213479
5.0,26004113.0,0.16666666666666666,conjugate prior,213479
0.0,138885662.0,0.006993006993006993,philosophy,431463
1.0,185544564.0,0.06421485859012238,nuclear physics,431463
2.0,201941533.0,0.0703125,annihilation,431463
3.0,35048267.0,0.07579878804572374,charged particle,431463
4.0,2776366106.0,0.09482758620689657,collider detector at fermilab,431463
5.0,131984839.0,0.5,sigma baryon,431463
0.0,86803240.0,0.05405405405405406,biology,588363
1.0,54355233.0,0.1844693701466782,genetics,588363
2.0,2777928079.0,0.05798176807292771,raton,588363
3.0,84597430.0,0.08043217286914767,locus,588363
4.0,81941488.0,0.14080100125156444,quantitative trait locus,588363
5.0,9287583.0,0.20634920634920637,genetic architecture,588363
0.0,192562407.0,0.2592592592592593,materials science,437577
1.0,26873012.0,0.14142817449291478,condensed matter physics,437577
2.0,115624301.0,0.05614138438880707,crystal structure,437577
3.0,117958382.0,0.09949882075471697,magnetoresistance,437577
4.0,31198834.0,0.14364364364364365,inelastic neutron scattering,437577
5.0,36602379.0,0.25,resonant inelastic x ray scattering,437577
0.0,185592680.0,0.3090909090909091,chemistry,263518
1.0,54355233.0,0.18181818181818182,genetics,263518
2.0,523546767.0,0.3130434782608696,bacteria,263518
3.0,17741926.0,0.2,bacterial growth,263518
4.0,2992967076.0,0.25,genetic transfer,263518
5.0,2777274385.0,1.0,tetr,263518
0.0,121332964.0,0.0390625,physics,380194
1.0,74650414.0,0.08517863121144005,classical mechanics,380194
2.0,207821765.0,0.05921899125064333,instability,380194
3.0,196558001.0,0.07101273111125328,turbulence,380194
4.0,165419338.0,0.09442970822281169,wave turbulence,380194
5.0,189223162.0,0.29230769230769227,k omega turbulence model,380194
0.0,71924100.0,0.06451612903225806,medicine,67046
1.0,145420912.0,0.25935288169868553,mathematics education,67046
2.0,2777413886.0,0.04316546762589928,fluency,67046
3.0,2909290555.0,0.1,reading problems,67046
4.0,2781384469.0,0.6666666666666666,matching law,67046
0.0,86803240.0,0.07585139318885448,biology,437950
1.0,42407357.0,0.09523809523809523,physiology,437950
2.0,121608353.0,0.07771401243424197,cancer,437950
3.0,82789193.0,0.06958446029014015,relative risk,437950
4.0,63592243.0,0.11538461538461539,epidemiology of cancer,437950
5.0,10145767.0,0.25,third hand smoke,437950
0.0,192562407.0,0.1785714285714286,materials science,37699
1.0,49040817.0,0.2659380692167577,optoelectronics,37699
2.0,520434653.0,0.10973837209302326,laser,37699
3.0,178596936.0,0.12612612612612611,ultrashort pulse,37699
4.0,179549803.0,0.22857142857142856,bandwidth limited pulse,37699
5.0,98080719.0,0.4,zero dispersion wavelength,37699
0.0,185592680.0,0.12857142857142856,chemistry,68095
1.0,115704247.0,0.3075684380032206,analytical chemistry,68095
2.0,2778150766.0,0.05921052631578947,volatile organic compound,68095
3.0,123460561.0,0.08851148851148852,gas chromatography,68095
4.0,2781059571.0,0.22689075630252098,thermal desorption,68095
5.0,2777999917.0,1.0,chlorotrifluoroethylene,68095
0.0,33923547.0,0.18888888888888888,mathematics,538749
1.0,134306372.0,0.13926499032882012,mathematical analysis,538749
2.0,113709186.0,0.054257835600236545,icosahedral symmetry,538749
3.0,168589914.0,0.1038961038961039,ferrofluid,538749
4.0,2778737968.0,0.18181818181818182,viscous fingering,538749
5.0,95677049.0,1.0,external ray,538749
0.0,121332964.0,0.0,physics,235459
1.0,44870925.0,0.23333333333333334,astrophysics,235459
2.0,39984356.0,0.05405405405405406,quadrupole,235459
3.0,193943012.0,0.10256410256410256,spin flip,235459
4.0,183915046.0,0.4,charged black hole,235459
5.0,18609725.0,0.3333333333333333,intermediate mass black hole,235459
0.0,15744967.0,0.0,psychology,233704
1.0,77805123.0,0.25,social psychology,233704
2.0,2780733359.0,0.06433759944655829,mood,233704
3.0,189216375.0,0.10344827586206896,cognitive bias,233704
4.0,17822864.0,0.0,impression formation,233704
5.0,156737912.0,1.0,reconstructive memory,233704
0.0,17744445.0,0.2820512820512821,political science,226405
1.0,77805123.0,0.15789473684210525,social psychology,226405
2.0,148834064.0,0.08928571428571429,government,226405
3.0,95057490.0,0.2583333333333333,mixed logit,226405
4.0,2776225642.0,0.5833333333333333,independence of irrelevant alternatives,226405
5.0,3640955.0,1.0,election threshold,226405
0.0,185592680.0,0.13333333333333333,chemistry,350648
1.0,55493867.0,0.13636363636363635,biochemistry,350648
2.0,552990157.0,0.05714285714285715,dna,350648
3.0,36857842.0,0.08763586956521739,gene cluster,350648
4.0,2908958157.0,0.1111111111111111,globin genes,350648
5.0,10058791.0,0.18181818181818182,histone code,350648
0.0,121332964.0,0.1402116402116402,physics,2102
1.0,169760540.0,0.14950419527078565,neuroscience,2102
2.0,26760741.0,0.14085914085914084,perception,2102
3.0,198313034.0,0.10204081632653061,binocular rivalry,2102
4.0,50747851.0,0.1,kinetic depth effect,2102
5.0,169453685.0,1.0,central pattern generator,2102
0.0,86803240.0,0.18272425249169438,biology,62645
1.0,71240020.0,0.27692307692307694,stereochemistry,62645
2.0,32909587.0,0.046896903275136986,molecule,62645
3.0,104292427.0,0.07209737827715355,protein subunit,62645
4.0,2911020787.0,0.3125,southern bean mosaic virus,62645
5.0,15954220.0,0.19230769230769232,myosin head,62645
0.0,127413603.0,0.1453823953823954,engineering,97581
1.0,49040817.0,0.1263269639065817,optoelectronics,97581
2.0,544956773.0,0.05014029096645997,silicon,97581
3.0,41325743.0,0.05190704723415003,pressure sensor,97581
4.0,145667562.0,0.15128205128205127,surface micromachining,97581
5.0,127988545.0,1.0,word clock,97581
0.0,192562407.0,0.3448275862068966,materials science,399345
1.0,116915560.0,0.8809523809523809,nuclear engineering,399345
2.0,89106999.0,0.5,cryostat,399345
3.0,2776557470.0,0.2,rigidity,399345
4.0,54999516.0,0.8333333333333334,superconducting magnetic energy storage,399345
5.0,158101932.0,0.24,superconducting electric machine,399345
0.0,185592680.0,0.0,chemistry,57488
1.0,178790620.0,0.37586405529953915,organic chemistry,57488
2.0,40875361.0,0.12814895947426067,reagent,57488
3.0,187921627.0,0.09802737520128824,stereospecificity,57488
4.0,2776702965.0,0.3333333333333333,2 3 oxidosqualene,57488
5.0,47849319.0,0.25,chiral derivatizing agent,57488
0.0,185592680.0,0.0,chemistry,57414
1.0,71240020.0,0.3333333333333333,stereochemistry,57414
2.0,111429119.0,0.2,chemical shift,57414
3.0,2776010343.0,0.1875,slaframine,57414
4.0,175106660.0,1.0,pancreatic lipase,57414
0.0,185592680.0,0.009090909090909094,chemistry,655338
1.0,95444343.0,0.33333333333333337,cell biology,655338
2.0,11960822.0,0.42857142857142855,phosphorylation,655338
3.0,137620995.0,0.10604453870625663,wnt signaling pathway,655338
4.0,2776449523.0,0.14285714285714285,rna polymerase,655338
5.0,105696609.0,0.23308270676691728,cell cycle checkpoint,655338
0.0,144133560.0,0.058823529411764705,business,628544
1.0,42475967.0,0.36631578947368415,operations research,628544
2.0,108713360.0,0.09302325581395349,supply chain,628544
3.0,90357287.0,0.25,reorder point,628544
4.0,48840187.0,1.0,service management,628544
5.0,2777243215.0,1.0,job shop,628544
0.0,192562407.0,0.07500000000000001,materials science,59418
1.0,26873012.0,0.3666666666666667,condensed matter physics,59418
2.0,19499675.0,0.08148148148148149,monte carlo method,59418
3.0,2777895876.0,0.13333333333333333,selective adsorption,59418
4.0,2777102306.0,0.2,path integral monte carlo,59418
5.0,47833936.0,0.6153846153846154,diffusion monte carlo,59418
0.0,185592680.0,0.41472868217054265,chemistry,66210
1.0,147789679.0,0.09988925802879292,physical chemistry,66210
2.0,152365726.0,0.06707317073170732,density functional theory,66210
3.0,159096172.0,0.043243243243243246,bond strength,66210
4.0,41455181.0,0.18604651162790697,complete active space,66210
5.0,156804444.0,0.5647058823529412,generalized valence bond,66210
0.0,185592680.0,0.0,chemistry,52768
1.0,71240020.0,0.17777777777777778,stereochemistry,52768
2.0,3017702001.0,0.2857142857142857,diels alder,52768
3.0,7512685.0,0.4,annulation,52768
4.0,2778656385.0,0.21052631578947367,estrone,52768
0.0,95457728.0,0.03125,history,263785
1.0,1276947.0,0.01688453159041392,astronomy,263785
2.0,98444146.0,0.11363636363636365,galaxy,263785
3.0,43481613.0,0.055952380952380955,active galactic nucleus,263785
4.0,2993691076.0,0.13793103448275862,galactic nuclei,263785
5.0,148055847.0,0.13333333333333333,barred spiral galaxy,263785
0.0,192562407.0,0.3846153846153846,materials science,678273
1.0,159985019.0,0.2727272727272727,composite material,678273
2.0,26733877.0,0.0625,oscillation,678273
3.0,12038964.0,0.2222222222222222,josephson effect,678273
4.0,2993232613.0,0.4,zero resistance,678273
5.0,103778262.0,0.6,superconducting tunnel junction,678273
0.0,41008148.0,0.25806451612903225,computer science,181617
1.0,121684516.0,0.07575757575757575,computer graphics images,181617
2.0,106131492.0,0.2,filter,181617
3.0,111109318.0,0.5,hidden surface determination,181617
4.0,138591656.0,1.0,computer facial animation,181617
5.0,2780499787.0,0.375,volume ray casting,181617
0.0,86803240.0,0.24337831084457767,biology,63437
1.0,55493867.0,0.21120689655172414,biochemistry,63437
2.0,170493617.0,0.1484848484848485,receptor,63437
3.0,40465926.0,0.056818181818181816,adrenergic receptor,63437
4.0,2780040266.0,0.09883720930232558,cdc42,63437
5.0,88532467.0,0.2,protein a g,63437
0.0,185592680.0,0.08333333333333337,chemistry,449484
