Decade,Level,FieldOfStudyId,FieldOfStudyFrac,NormalizedName,PID
2.0,4.0,207857233.0,0.28761061946902655,particle image velocimetry,346893
1.0,5.0,141069875.0,0.12121212121212122,starting vortex,346893
2.0,3.0,196558001.0,0.05077262693156733,turbulence,346893
2.0,5.0,177274176.0,0.23529411764705882,particle tracking velocimetry,346893
1.0,0.0,185592680.0,0.9545454545454546,chemistry,656758
2.0,0.0,185592680.0,0.5777777777777777,chemistry,656758
1.0,1.0,75473681.0,0.30303030303030304,photochemistry,656758
1.0,2.0,41625074.0,0.12962962962962962,membrane,656758
1.0,3.0,24840226.0,0.23076923076923078,electron transport chain,656758
1.0,4.0,26793543.0,0.2619047619047619,photophosphorylation,656758
1.0,5.0,2779515454.0,0.36363636363636365,plastoquinone,656758
2.0,1.0,12554922.0,0.234375,biophysics,656758
2.0,2.0,183688256.0,0.2153846153846154,photosynthesis,656758
2.0,3.0,69305403.0,0.17117117117117117,chloroplast,656758
2.0,4.0,101692577.0,0.22727272727272727,thylakoid,656758
2.0,5.0,75297921.0,0.2413793103448276,cytochrome b6f complex,656758
1.0,0.0,185592680.0,0.9473684210526315,chemistry,68387
2.0,0.0,185592680.0,0.9154929577464789,chemistry,68387
1.0,1.0,184779094.0,0.3076923076923077,atomic physics,68387
1.0,2.0,32909587.0,0.12195121951219512,molecule,68387
1.0,3.0,126061179.0,0.10256410256410256,van der waals force,68387
1.0,4.0,2781077158.0,0.375,van der waals molecule,68387
1.0,5.0,125888099.0,1.0,van der waals strain,68387
2.0,1.0,75473681.0,0.3333333333333333,photochemistry,68387
2.0,2.0,153642686.0,0.10150375939849623,infrared spectroscopy,68387
2.0,3.0,198291218.0,0.1349206349206349,ionization,68387
2.0,4.0,158749347.0,0.2727272727272727,photoionization,68387
1.0,0.0,185592680.0,0.9333333333333333,chemistry,69243
2.0,0.0,185592680.0,0.9666666666666667,chemistry,69243
1.0,1.0,43617362.0,0.5,chromatography,69243
2.0,1.0,43617362.0,0.5238095238095238,chromatography,69243
1.0,2.0,196806460.0,0.10416666666666667,capillary action,69243
1.0,3.0,123460561.0,0.22727272727272727,gas chromatography,69243
2.0,3.0,123460561.0,0.1728395061728395,gas chromatography,69243
1.0,4.0,57734079.0,0.3333333333333333,chromatography column,69243
2.0,2.0,162356407.0,0.12605042016806722,mass spectrometry,69243
2.0,4.0,2778304534.0,0.25,muramic acid,69243
2.0,5.0,2910988169.0,1.0,ion trap mass spectrometry,69243
1.0,0.0,185592680.0,0.38461538461538464,chemistry,176703
1.0,1.0,199289684.0,0.22857142857142856,mineralogy,176703
2.0,1.0,199289684.0,0.22580645161290322,mineralogy,176703
1.0,2.0,130635790.0,0.17525773195876287,meteorite,176703
2.0,2.0,130635790.0,0.19900497512437812,meteorite,176703
1.0,3.0,550623735.0,0.15217391304347827,germanium,176703
1.0,4.0,2780609349.0,0.3333333333333333,parent body,176703
1.0,5.0,2777087947.0,0.5,octahedrite,176703
2.0,0.0,127313418.0,0.6153846153846154,geology,176703
2.0,3.0,116862484.0,0.18045112781954886,chondrite,176703
2.0,4.0,2778994143.0,0.2,ordinary chondrite,176703
2.0,5.0,2779193108.0,0.2,taenite,176703
1.0,0.0,192562407.0,0.5652173913043478,materials science,62505
2.0,0.0,192562407.0,0.36619718309859156,materials science,62505
1.0,1.0,120665830.0,0.2571428571428571,optics,62505
2.0,1.0,120665830.0,0.1588785046728972,optics,62505
1.0,2.0,520434653.0,0.06,laser,62505
1.0,3.0,169573571.0,0.21052631578947367,raman scattering,62505
1.0,4.0,63688654.0,0.21428571428571427,mie scattering,62505
1.0,5.0,101952150.0,0.5,raman cooling,62505
2.0,2.0,59789625.0,0.09663865546218488,colloid,62505
2.0,3.0,120456961.0,0.12686567164179105,light scattering,62505
2.0,4.0,146129523.0,0.21428571428571427,diffusing wave spectroscopy,62505
2.0,5.0,60396315.0,0.3333333333333333,fractal dimension on networks,62505
1.0,0.0,185592680.0,0.782608695652174,chemistry,66296
2.0,0.0,185592680.0,0.7640449438202247,chemistry,66296
1.0,1.0,159467904.0,0.15492957746478872,chemical physics,66296
2.0,1.0,159467904.0,0.2328767123287671,chemical physics,66296
1.0,2.0,123669783.0,0.16037735849056603,electron transfer,66296
1.0,3.0,49654631.0,0.06593406593406594,shift register,66296
1.0,4.0,29311851.0,0.14285714285714285,cytochrome c,66296
1.0,5.0,174507519.0,0.5,folding funnel,66296
2.0,5.0,174507519.0,0.6,folding funnel,66296
2.0,2.0,204328495.0,0.14953271028037382,protein folding,66296
2.0,3.0,206276672.0,0.07801418439716312,contact order,66296
2.0,4.0,46449900.0,0.3333333333333333,downhill folding,66296
1.0,0.0,185592680.0,0.8,chemistry,264605
2.0,0.0,185592680.0,0.6614173228346457,chemistry,264605
1.0,1.0,179104552.0,0.34177215189873417,inorganic chemistry,264605
1.0,2.0,511782168.0,0.06310679611650485,chromium,264605
1.0,3.0,58445606.0,0.10596026490066225,sorption,264605
1.0,4.0,107861141.0,0.22727272727272727,extended x ray absorption fine structure,264605
2.0,1.0,107872376.0,0.3657142857142857,environmental chemistry,264605
2.0,2.0,502230775.0,0.08492569002123142,arsenic,264605
2.0,3.0,2780191927.0,0.10377358490566038,ferrihydrite,264605
2.0,4.0,67658536.0,0.11666666666666667,biostimulation,264605
2.0,5.0,12129029.0,0.07692307692307693,groundwater discharge,264605
1.0,0.0,185592680.0,0.5,chemistry,522608
1.0,1.0,30475298.0,0.16666666666666666,computational physics,522608
1.0,2.0,188518856.0,0.125,polarography,522608
1.0,3.0,9075549.0,0.1,troposphere,522608
1.0,4.0,144559425.0,0.5,electrochemical kinetics,522608
2.0,0.0,39432304.0,0.55,environmental science,522608
2.0,1.0,91586092.0,0.3157894736842105,atmospheric sciences,522608
2.0,2.0,2778504605.0,0.08653846153846154,nitric acid,522608
2.0,3.0,148613510.0,0.14285714285714285,deposition,522608
2.0,4.0,86338904.0,0.2857142857142857,planetary boundary layer,522608
1.0,0.0,41008148.0,0.6666666666666666,computer science,60155
1.0,1.0,24326235.0,0.2972972972972973,electronic engineering,60155
2.0,1.0,24326235.0,0.18269230769230768,electronic engineering,60155
1.0,2.0,14580979.0,0.13333333333333333,very large scale integration,60155
2.0,2.0,14580979.0,0.06006006006006006,very large scale integration,60155
1.0,3.0,62907940.0,0.0847457627118644,mixed signal integrated circuit,60155
1.0,4.0,28525508.0,0.21428571428571427,analog image processing,60155
1.0,5.0,2754237.0,0.125,real time testing,60155
2.0,0.0,127413603.0,0.36764705882352944,engineering,60155
2.0,3.0,111670793.0,0.06086956521739131,microelectrode,60155
2.0,4.0,2776329151.0,0.10714285714285714,crossbridge,60155
2.0,5.0,169453685.0,0.6666666666666666,central pattern generator,60155
1.0,0.0,185592680.0,0.9523809523809523,chemistry,301057
2.0,0.0,185592680.0,0.9166666666666666,chemistry,301057
1.0,1.0,71240020.0,0.2857142857142857,stereochemistry,301057
2.0,1.0,71240020.0,0.3829787234042553,stereochemistry,301057
1.0,2.0,85551212.0,0.06153846153846154,ligand,301057
2.0,2.0,85551212.0,0.10227272727272728,ligand,301057
1.0,3.0,2776217839.0,0.11864406779661017,heme,301057
2.0,3.0,2776217839.0,0.205607476635514,heme,301057
1.0,4.0,2779384962.0,0.2222222222222222,cytochrome b5,301057
1.0,5.0,14471203.0,0.2857142857142857,coenzyme q cytochrome c reductase,301057
2.0,4.0,2779219270.0,0.23728813559322035,heme oxygenase,301057
2.0,5.0,2776253728.0,0.375,biliverdin,301057
1.0,0.0,185592680.0,0.696969696969697,chemistry,69369
2.0,0.0,185592680.0,0.7523809523809524,chemistry,69369
1.0,1.0,184779094.0,0.40425531914893614,atomic physics,69369
2.0,1.0,184779094.0,0.30612244897959184,atomic physics,69369
1.0,2.0,181500209.0,0.07746478873239436,excited state,69369
2.0,2.0,181500209.0,0.060240963855421686,excited state,69369
1.0,3.0,126061179.0,0.08333333333333333,van der waals force,69369
2.0,3.0,126061179.0,0.08,van der waals force,69369
1.0,4.0,125277925.0,0.3333333333333333,potential energy surface,69369
2.0,4.0,125277925.0,0.1935483870967742,potential energy surface,69369
1.0,5.0,47833936.0,0.3333333333333333,diffusion monte carlo,69369
2.0,5.0,47833936.0,0.7083333333333334,diffusion monte carlo,69369
1.0,0.0,192562407.0,0.6538461538461539,materials science,57022
2.0,0.0,192562407.0,0.7050359712230215,materials science,57022
1.0,1.0,171250308.0,0.3627450980392157,nanotechnology,57022
2.0,1.0,171250308.0,0.4509283819628647,nanotechnology,57022
1.0,2.0,513720949.0,0.15384615384615385,carbon nanotube,57022
2.0,2.0,513720949.0,0.1974459724950884,carbon nanotube,57022
1.0,3.0,2777619693.0,0.21052631578947367,nanotube,57022
2.0,3.0,2777619693.0,0.1490787269681742,nanotube,57022
1.0,4.0,90291627.0,0.20754716981132076,optical properties of carbon nanotubes,57022
1.0,5.0,180936280.0,0.2,potential applications of carbon nanotubes,57022
2.0,4.0,145598152.0,0.13692946058091288,field effect transistor,57022
2.0,5.0,58916441.0,0.19230769230769232,carbon nanotube field effect transistor,57022
1.0,0.0,41008148.0,1.0,computer science,178705
1.0,1.0,65244806.0,1.0,control theory,178705
1.0,2.0,117251300.0,0.5,parametric statistics,178705
1.0,0.0,185592680.0,1.0,chemistry,381297
2.0,0.0,185592680.0,0.9736842105263158,chemistry,381297
1.0,1.0,8010536.0,0.2619047619047619,crystallography,381297
2.0,1.0,8010536.0,0.3157894736842105,crystallography,381297
1.0,2.0,187961010.0,0.20212765957446807,electron paramagnetic resonance,381297
2.0,2.0,187961010.0,0.17777777777777778,electron paramagnetic resonance,381297
1.0,3.0,70854507.0,0.13043478260869565,mossbauer spectroscopy,381297
2.0,3.0,70854507.0,0.07865168539325842,mossbauer spectroscopy,381297
1.0,4.0,40567970.0,0.2,zero field splitting,381297
1.0,5.0,2909205685.0,1.0,methane monooxygenase hydroxylase,381297
2.0,4.0,194196696.0,0.13043478260869565,coordination geometry,381297
2.0,5.0,2780580726.0,0.6666666666666666,hydroxylamine oxidoreductase,381297
1.0,0.0,185592680.0,0.9285714285714286,chemistry,351764
2.0,0.0,185592680.0,0.9210526315789473,chemistry,351764
1.0,1.0,179104552.0,0.5,inorganic chemistry,351764
2.0,1.0,179104552.0,0.2833333333333333,inorganic chemistry,351764
1.0,2.0,150394285.0,0.09259259259259259,adsorption,351764
1.0,3.0,58445606.0,0.16666666666666666,sorption,351764
2.0,3.0,58445606.0,0.1794871794871795,sorption,351764
1.0,4.0,107861141.0,0.3333333333333333,extended x ray absorption fine structure,351764
2.0,2.0,58226133.0,0.08125,pulmonary surfactant,351764
2.0,4.0,48797263.0,0.21052631578947367,capillary pressure,351764
2.0,5.0,2909256489.0,0.5,methane monooxygenase activity,351764
1.0,0.0,192562407.0,0.4642857142857143,materials science,460328
1.0,1.0,97355855.0,0.3333333333333333,thermodynamics,460328
2.0,1.0,97355855.0,0.3804347826086957,thermodynamics,460328
1.0,2.0,3288061.0,0.1,enthalpy,460328
2.0,2.0,3288061.0,0.09225092250922509,enthalpy,460328
1.0,3.0,2780364934.0,0.15789473684210525,olivine,460328
1.0,4.0,129564387.0,0.2857142857142857,enthalpy of fusion,460328
1.0,5.0,12451004.0,0.25,thermochemical equation,460328
2.0,5.0,12451004.0,0.2,thermochemical equation,460328
2.0,0.0,185592680.0,0.640625,chemistry,460328
2.0,3.0,2775859737.0,0.06837606837606838,albite,460328
2.0,4.0,2994148670.0,0.20833333333333334,cation distribution,460328
1.0,0.0,15744967.0,0.7777777777777778,psychology,4735
2.0,0.0,15744967.0,0.5176470588235295,psychology,4735
1.0,1.0,169760540.0,0.6,neuroscience,4735
2.0,1.0,169760540.0,0.19718309859154928,neuroscience,4735
1.0,2.0,58693492.0,0.14285714285714285,neuroimaging,4735
1.0,3.0,2781099131.0,0.1891891891891892,temporal lobe,4735
1.0,4.0,43729271.0,0.2222222222222222,spatial memory,4735
1.0,5.0,133051740.0,0.42857142857142855,difference due to memory,4735
2.0,2.0,2779134260.0,0.10087719298245613,disease,4735
2.0,3.0,502032728.0,0.11278195488721804,alzheimer s disease,4735
2.0,4.0,2778373026.0,0.1348314606741573,alzheimer s disease neuroimaging initiative,4735
2.0,5.0,106208931.0,0.3,genome wide association study,4735
1.0,0.0,39432304.0,0.5,environmental science,350857
1.0,1.0,87717796.0,0.3333333333333333,environmental engineering,350857
1.0,2.0,89690796.0,1.0,radioactive waste,350857
1.0,3.0,65165184.0,1.0,photocatalysis,350857
1.0,0.0,33923547.0,0.6486486486486487,mathematics,165766
1.0,1.0,118615104.0,0.2631578947368421,discrete mathematics,165766
1.0,2.0,14580979.0,0.07563025210084033,very large scale integration,165766
1.0,3.0,17349429.0,0.06896551724137931,matrix multiplication,165766
1.0,4.0,79940087.0,0.15789473684210525,symmetric bilinear form,165766
1.0,5.0,45725084.0,0.06976744186046512,biconnected graph,165766
2.0,0.0,41008148.0,0.7702702702702703,computer science,165766
2.0,1.0,173608175.0,0.30434782608695654,parallel computing,165766
2.0,2.0,120373497.0,0.125,parallel algorithm,165766
2.0,3.0,2778329001.0,0.07339449541284404,atmospheric correction,165766
2.0,4.0,2778937211.0,0.08571428571428572,quicksort,165766
2.0,5.0,29436982.0,0.0625,destination sequenced distance vector routing,165766
1.0,0.0,41008148.0,0.9523809523809523,computer science,395946
2.0,0.0,41008148.0,0.9411764705882353,computer science,395946
1.0,1.0,38652104.0,0.1746031746031746,computer security,395946
2.0,1.0,38652104.0,0.18604651162790697,computer security,395946
1.0,2.0,527821871.0,0.062111801242236024,access control,395946
2.0,2.0,527821871.0,0.05185185185185185,access control,395946
1.0,3.0,55348073.0,0.0958904109589041,xml validation,395946
1.0,4.0,34330436.0,0.12121212121212122,xml signature,395946
1.0,5.0,185628590.0,0.16666666666666666,synchronized multimedia integration language,395946
2.0,3.0,166724064.0,0.08888888888888889,ontology,395946
2.0,4.0,44986683.0,0.15,ladder logic,395946
2.0,5.0,22680326.0,0.14285714285714285,secure coding,395946
1.0,0.0,33923547.0,0.5643564356435643,mathematics,62831
2.0,0.0,33923547.0,0.5323741007194245,mathematics,62831
1.0,1.0,154945302.0,0.2895927601809955,artificial intelligence,62831
2.0,1.0,154945302.0,0.2542955326460481,artificial intelligence,62831
1.0,2.0,9417928.0,0.03282275711159737,image processing,62831
2.0,2.0,9417928.0,0.053475935828877004,image processing,62831
1.0,3.0,193536780.0,0.0728476821192053,edge detection,62831
1.0,4.0,18015164.0,0.11428571428571428,multiplicative noise,62831
1.0,5.0,54243161.0,0.13636363636363635,texture compression,62831
2.0,3.0,78548338.0,0.060240963855421686,data compression,62831
2.0,4.0,169805256.0,0.0784313725490196,transform coding,62831
2.0,5.0,136902061.0,0.08860759493670886,gabor wavelet,62831
1.0,0.0,86803240.0,1.0,biology,345515
2.0,0.0,86803240.0,0.9230769230769231,biology,345515
1.0,1.0,153911025.0,0.45454545454545453,molecular biology,345515
2.0,1.0,153911025.0,0.5333333333333333,molecular biology,345515
1.0,2.0,2522874641.0,0.4,virus,345515
2.0,2.0,2522874641.0,0.23076923076923078,virus,345515
1.0,3.0,2777441520.0,0.18181818181818182,rous sarcoma virus,345515
1.0,4.0,41258723.0,0.16666666666666666,rna dependent rna polymerase,345515
1.0,5.0,2909062048.0,0.4,tumor virus,345515
2.0,3.0,67705224.0,0.15217391304347827,rna,345515
2.0,4.0,2910496408.0,0.2857142857142857,avian sarcoma virus,345515
2.0,5.0,62257209.0,0.15384615384615385,splice site mutation,345515
1.0,0.0,33923547.0,0.6,mathematics,416119
1.0,1.0,149782125.0,0.3333333333333333,econometrics,416119
2.0,1.0,149782125.0,0.22727272727272727,econometrics,416119
1.0,2.0,185429906.0,0.047619047619047616,estimator,416119
1.0,3.0,191462741.0,0.13043478260869565,maximum likelihood sequence estimation,416119
1.0,4.0,94919635.0,0.25,breusch pagan test,416119
1.0,5.0,189559763.0,0.6666666666666666,likelihood principle,416119
2.0,0.0,162324750.0,0.5714285714285714,economics,416119
2.0,2.0,66887028.0,0.043478260869565216,marginal cost,416119
2.0,3.0,1273860.0,0.08333333333333333,diseconomies of scale,416119
2.0,4.0,27759463.0,0.25,cost contingency,416119
1.0,0.0,33923547.0,0.7258064516129032,mathematics,180958
1.0,1.0,154945302.0,0.366412213740458,artificial intelligence,180958
2.0,1.0,154945302.0,0.3581395348837209,artificial intelligence,180958
1.0,2.0,10161872.0,0.09177215189873418,motion estimation,180958
1.0,3.0,146159030.0,0.14035087719298245,structure from motion,180958
1.0,4.0,2779558417.0,0.22580645161290322,essential manifold,180958
1.0,5.0,25694479.0,0.25,segmentation based object categorization,180958
2.0,5.0,25694479.0,0.16666666666666666,segmentation based object categorization,180958
2.0,0.0,41008148.0,0.5960591133004927,computer science,180958
2.0,2.0,89600930.0,0.03825136612021858,segmentation,180958
2.0,3.0,124504099.0,0.09627329192546584,image segmentation,180958
2.0,4.0,65885262.0,0.11538461538461539,scale space segmentation,180958
1.0,0.0,39432304.0,0.64,environmental science,518994
2.0,0.0,39432304.0,0.45454545454545453,environmental science,518994
1.0,1.0,49204034.0,0.5476190476190477,climatology,518994
2.0,1.0,49204034.0,0.48148148148148145,climatology,518994
1.0,2.0,29141058.0,0.15,tropical cyclone,518994
2.0,2.0,29141058.0,0.2765957446808511,tropical cyclone,518994
1.0,3.0,72319357.0,0.16666666666666666,extratropical cyclone,518994
1.0,4.0,130516228.0,0.13043478260869565,navy operational global atmospheric prediction system,518994
1.0,5.0,116543080.0,0.2,post tropical cyclone,518994
2.0,5.0,116543080.0,0.11764705882352941,post tropical cyclone,518994
2.0,3.0,35647692.0,0.07407407407407407,atlantic hurricane,518994
2.0,4.0,200114574.0,0.16666666666666666,vorticity,518994
1.0,0.0,41008148.0,0.5251798561151079,computer science,190824
2.0,0.0,41008148.0,0.6918767507002801,computer science,190824
1.0,1.0,24326235.0,0.25,electronic engineering,190824
1.0,2.0,74524168.0,0.045454545454545456,integrated circuit design,190824
1.0,3.0,78548338.0,0.0462046204620462,data compression,190824
1.0,4.0,195370968.0,0.07476635514018691,threshold voltage,190824
1.0,5.0,557185.0,0.16666666666666666,negative bias temperature instability,190824
2.0,1.0,149635348.0,0.22554890219560877,embedded system,190824
2.0,2.0,177950962.0,0.031788079470198675,non volatile memory,190824
2.0,3.0,182019814.0,0.04429530201342282,resistive random access memory,190824
2.0,4.0,63511323.0,0.13333333333333333,interleaved memory,190824
2.0,5.0,113166858.0,0.10112359550561797,cache pollution,190824
1.0,0.0,185592680.0,0.9791666666666666,chemistry,54091
2.0,0.0,185592680.0,0.6545454545454545,chemistry,54091
1.0,1.0,71240020.0,0.21666666666666667,stereochemistry,54091
1.0,2.0,121349320.0,0.06611570247933884,vicinal,54091
1.0,3.0,33093398.0,0.1414141414141414,flavin group,54091
1.0,4.0,2778733088.0,0.3,diene,54091
1.0,5.0,2909693496.0,1.0,bicyclomycin,54091
2.0,1.0,171250308.0,0.22564102564102564,nanotechnology,54091
2.0,2.0,155672457.0,0.11320754716981132,nanoparticle,54091
2.0,3.0,104819515.0,0.08093525179856115,colloidal gold,54091
2.0,4.0,2778401398.0,0.11570247933884298,chymotrypsin,54091
2.0,5.0,133166286.0,0.13333333333333333,cytochrome c peroxidase,54091
1.0,0.0,86803240.0,0.9545454545454546,biology,214365
2.0,0.0,86803240.0,0.6842105263157895,biology,214365
1.0,1.0,54355233.0,0.3783783783783784,genetics,214365
2.0,1.0,54355233.0,0.26436781609195403,genetics,214365
1.0,2.0,104317684.0,0.2222222222222222,gene,214365
2.0,2.0,104317684.0,0.09375,gene,214365
1.0,3.0,30481170.0,0.11538461538461539,chromosome,214365
1.0,4.0,122735190.0,0.18867924528301888,gene mapping,214365
1.0,5.0,159399396.0,0.2,inner cell mass,214365
2.0,3.0,76725341.0,0.043478260869565216,inbred strain,214365
2.0,4.0,81941488.0,0.056074766355140186,quantitative trait locus,214365
2.0,5.0,9287583.0,0.09090909090909091,genetic architecture,214365
1.0,0.0,41008148.0,0.6842105263157895,computer science,213479
2.0,0.0,41008148.0,0.7572815533980582,computer science,213479
1.0,1.0,154945302.0,0.3333333333333333,artificial intelligence,213479
2.0,1.0,154945302.0,0.3302325581395349,artificial intelligence,213479
1.0,2.0,39920418.0,0.06666666666666667,kinematics,213479
1.0,3.0,78201319.0,0.125,grayscale,213479
1.0,4.0,3018413046.0,1.0,contour segmentation,213479
2.0,2.0,2776214188.0,0.02826086956521739,inference,213479
2.0,3.0,82142266.0,0.0650887573964497,dynamic bayesian network,213479
2.0,4.0,23754336.0,0.07894736842105263,half normal distribution,213479
2.0,5.0,26004113.0,0.16666666666666666,conjugate prior,213479
1.0,0.0,121332964.0,0.9790209790209791,physics,431463
2.0,0.0,121332964.0,0.9836829836829837,physics,431463
1.0,1.0,109214941.0,0.5097087378640777,particle physics,431463
2.0,1.0,109214941.0,0.5434782608695652,particle physics,431463
1.0,2.0,102999125.0,0.07421875,elementary particle,431463
1.0,3.0,179203047.0,0.10218978102189781,lepton,431463
1.0,4.0,2776366106.0,0.25,collider detector at fermilab,431463
2.0,4.0,2776366106.0,0.3448275862068966,collider detector at fermilab,431463
1.0,5.0,131984839.0,0.5,sigma baryon,431463
2.0,2.0,7602139.0,0.06446776611694154,quark,431463
2.0,3.0,2779848721.0,0.125,fermilab,431463
2.0,5.0,85931939.0,0.3333333333333333,top quark condensate,431463
1.0,0.0,86803240.0,0.9459459459459459,biology,588363
2.0,0.0,86803240.0,1.0,biology,588363
1.0,1.0,54355233.0,0.2786885245901639,genetics,588363
2.0,1.0,54355233.0,0.4631578947368421,genetics,588363
1.0,2.0,104317684.0,0.07865168539325842,gene,588363
2.0,2.0,104317684.0,0.12264150943396226,gene,588363
1.0,3.0,102230213.0,0.07142857142857142,transgene,588363
1.0,4.0,142870003.0,0.11764705882352941,genetic linkage,588363
1.0,5.0,70616004.0,0.1111111111111111,genetic correlation,588363
2.0,3.0,30481170.0,0.10084033613445378,chromosome,588363
2.0,4.0,81941488.0,0.1702127659574468,quantitative trait locus,588363
2.0,5.0,9287583.0,0.2619047619047619,genetic architecture,588363
1.0,0.0,192562407.0,0.6851851851851852,materials science,437577
2.0,0.0,192562407.0,0.42592592592592593,materials science,437577
1.0,1.0,26873012.0,0.6721311475409836,condensed matter physics,437577
2.0,1.0,26873012.0,0.8135593220338984,condensed matter physics,437577
1.0,2.0,155355069.0,0.12886597938144329,antiferromagnetism,437577
2.0,2.0,155355069.0,0.16,antiferromagnetism,437577
1.0,3.0,32546565.0,0.171875,magnetization,437577
1.0,4.0,32938098.0,0.24324324324324326,magnetic anisotropy,437577
2.0,4.0,32938098.0,0.18518518518518517,magnetic anisotropy,437577
1.0,5.0,56803174.0,0.3333333333333333,magnetocrystalline anisotropy,437577
2.0,5.0,56803174.0,0.5,magnetocrystalline anisotropy,437577
2.0,3.0,117958382.0,0.16981132075471697,magnetoresistance,437577
1.0,0.0,86803240.0,0.6,biology,263518
2.0,0.0,86803240.0,0.8787878787878788,biology,263518
1.0,1.0,89423630.0,0.3333333333333333,microbiology,263518
2.0,1.0,89423630.0,0.36363636363636365,microbiology,263518
1.0,2.0,523546767.0,0.4,bacteria,263518
1.0,3.0,17741926.0,0.2,bacterial growth,263518
1.0,4.0,2779895986.0,0.25,enterococcus faecalis,263518
2.0,4.0,2779895986.0,0.3333333333333333,enterococcus faecalis,263518
1.0,5.0,2777274385.0,1.0,tetr,263518
2.0,2.0,104317684.0,0.11594202898550725,gene,263518
2.0,3.0,22744801.0,0.1595744680851064,plasmid,263518
2.0,5.0,144639871.0,0.2,relaxase,263518
1.0,0.0,121332964.0,0.953125,physics,380194
2.0,0.0,121332964.0,0.9140625,physics,380194
1.0,1.0,57879066.0,0.22330097087378642,mechanics,380194
2.0,1.0,57879066.0,0.1921182266009852,mechanics,380194
1.0,2.0,207821765.0,0.1044776119402985,instability,380194
1.0,3.0,196558001.0,0.30612244897959184,turbulence,380194
2.0,3.0,196558001.0,0.23510971786833856,turbulence,380194
1.0,4.0,36704743.0,0.06896551724137931,reversed field pinch,380194
1.0,5.0,189223162.0,0.6,k omega turbulence model,380194
2.0,5.0,189223162.0,0.3076923076923077,k omega turbulence model,380194
2.0,2.0,82706917.0,0.07974137931034483,plasma,380194
2.0,4.0,165419338.0,0.14615384615384616,wave turbulence,380194
1.0,0.0,15744967.0,0.8928571428571429,psychology,67046
2.0,0.0,15744967.0,0.9354838709677419,psychology,67046
1.0,1.0,77805123.0,0.2558139534883721,social psychology,67046
1.0,2.0,67203356.0,0.05263157894736842,reinforcement,67046
1.0,3.0,3017547657.0,0.1,school based intervention,67046
1.0,4.0,2781384469.0,0.6666666666666666,matching law,67046
2.0,1.0,145420912.0,0.2826086956521739,mathematics education,67046
2.0,2.0,2777413886.0,0.04316546762589928,fluency,67046
2.0,3.0,2909290555.0,0.1,reading problems,67046
2.0,4.0,75693778.0,0.2,alphabetic principle,67046
1.0,0.0,71924100.0,0.8947368421052632,medicine,437950
2.0,0.0,71924100.0,0.9117647058823529,medicine,437950
1.0,1.0,29456083.0,0.21428571428571427,gynecology,437950
2.0,1.0,29456083.0,0.2222222222222222,gynecology,437950
1.0,2.0,121608353.0,0.14634146341463414,cancer,437950
2.0,2.0,121608353.0,0.06862745098039216,cancer,437950
1.0,3.0,530470458.0,0.15306122448979592,breast cancer,437950
2.0,3.0,530470458.0,0.1566265060240964,breast cancer,437950
1.0,4.0,63592243.0,0.11538461538461539,epidemiology of cancer,437950
1.0,5.0,2779076696.0,0.5,family planning,437950
2.0,4.0,2778656385.0,0.10810810810810811,estrone,437950
2.0,5.0,10145767.0,0.25,third hand smoke,437950
1.0,0.0,192562407.0,0.5714285714285714,materials science,37699
2.0,0.0,192562407.0,0.75,materials science,37699
1.0,1.0,120665830.0,0.3888888888888889,optics,37699
2.0,1.0,120665830.0,0.5573770491803278,optics,37699
1.0,2.0,520434653.0,0.15625,laser,37699
1.0,3.0,131538251.0,0.05714285714285714,hyperfine structure,37699
1.0,4.0,14650364.0,0.07142857142857142,optical attenuator,37699
1.0,5.0,100796255.0,0.3333333333333333,beam parameter product,37699
2.0,2.0,107816215.0,0.05813953488372093,terahertz radiation,37699
2.0,3.0,178596936.0,0.12612612612612611,ultrashort pulse,37699
2.0,4.0,179549803.0,0.22857142857142856,bandwidth limited pulse,37699
2.0,5.0,98080719.0,0.4,zero dispersion wavelength,37699
1.0,0.0,185592680.0,0.5,chemistry,68095
2.0,0.0,185592680.0,0.6285714285714286,chemistry,68095
1.0,1.0,115704247.0,0.17391304347826086,analytical chemistry,68095
2.0,1.0,115704247.0,0.48148148148148145,analytical chemistry,68095
1.0,2.0,162954803.0,0.06611570247933884,surface acoustic wave,68095
1.0,3.0,100293340.0,0.07692307692307693,hildebrand solubility parameter,68095
1.0,4.0,86183883.0,0.17647058823529413,arrhenius equation,68095
2.0,2.0,119128265.0,0.06578947368421052,detection limit,68095
2.0,3.0,123460561.0,0.1038961038961039,gas chromatography,68095
2.0,4.0,2781059571.0,0.2857142857142857,thermal desorption,68095
2.0,5.0,2777999917.0,1.0,chlorotrifluoroethylene,68095
1.0,0.0,121332964.0,0.35,physics,538749
1.0,1.0,26873012.0,0.22727272727272727,condensed matter physics,538749
2.0,1.0,26873012.0,0.3617021276595745,condensed matter physics,538749
1.0,2.0,113709186.0,0.06741573033707865,icosahedral symmetry,538749
1.0,3.0,123266363.0,0.09375,amorphous metal,538749
1.0,4.0,204493344.0,0.2,monte carlo method in statistical physics,538749
1.0,5.0,95677049.0,1.0,external ray,538749
2.0,0.0,192562407.0,0.4444444444444444,materials science,538749
2.0,2.0,203101518.0,0.07236842105263158,quasicrystal,538749
2.0,3.0,168589914.0,0.1038961038961039,ferrofluid,538749
2.0,4.0,2778737968.0,0.18181818181818182,viscous fingering,538749
